time,open,high,low,close,volume
2023/06/13-11:15,3846.27,3846.67,3841.64,3843.58,757535
2023/06/13-11:30,3843.72,3849.9,3843.72,3849.19,725775
2023/06/13-13:15,3849.46,3860.56,3849.46,3854.48,1280979
2023/06/13-13:30,3854.4,3854.4,3845.6,3849.03,950181
2023/06/13-13:45,3849.03,3851.61,3848.95,3851.45,944072
2023/06/13-14:00,3851.32,3854.19,3850.39,3852.8,1190814
2023/06/13-14:15,3852.96,3859.6,3852.73,3857.27,1025249
2023/06/13-14:30,3857.27,3862.73,3855.04,3861.45,1136374
2023/06/13-14:45,3861.5,3867.3,3861.5,3864.1,1485452
2023/06/13-15:00,3863.96,3866.0,3863.96,3864.91,1621945
2023/06/14-09:45,3872.72,3881.24,3869.7,3878.25,4033550
2023/06/14-10:00,3878.66,3891.67,3878.66,3888.19,2850025
2023/06/14-10:15,3888.43,3891.33,3882.76,3883.57,1953636
2023/06/14-10:30,3883.68,3886.42,3879.12,3883.41,1434200
2023/06/14-10:45,3883.38,3884.23,3876.45,3876.67,1509964
2023/06/14-11:00,3876.57,3879.94,3873.39,3878.32,978018
2023/06/14-11:15,3878.16,3879.19,3876.04,3876.92,803626
2023/06/14-11:30,3877.06,3884.95,3876.45,3884.95,752832
2023/06/14-13:15,3884.84,3887.98,3881.65,3882.11,1161228
2023/06/14-13:30,3882.24,3884.85,3873.4,3873.8,1297434
2023/06/14-13:45,3874.08,3875.12,3868.18,3873.79,1276010
2023/06/14-14:00,3873.63,3874.04,3862.71,3862.84,1220166
2023/06/14-14:15,3862.8,3869.58,3862.06,3869.44,1158734
2023/06/14-14:30,3869.45,3874.14,3868.75,3870.01,1108814
2023/06/14-14:45,3869.88,3869.97,3864.44,3866.08,1287293
2023/06/14-15:00,3866.41,3867.79,3864.0,3864.02,1567720
2023/06/15-09:45,3871.77,3888.17,3871.77,3884.24,3868015
2023/06/15-10:00,3883.88,3888.22,3881.95,3882.55,2944224
2023/06/15-10:15,3882.32,3885.61,3877.81,3880.32,1891563
2023/06/15-10:30,3880.89,3890.59,3880.89,3887.77,1760229
2023/06/15-10:45,3887.54,3890.17,3885.14,3889.83,1395470
2023/06/15-11:00,3889.92,3890.87,3887.72,3888.42,1138316
2023/06/15-11:15,3888.27,3888.88,3884.89,3884.9,996027
2023/06/15-11:30,3885.1,3886.22,3881.56,3884.91,915421
2023/06/15-13:15,3884.98,3888.95,3883.68,3887.73,1395546
2023/06/15-13:30,3887.83,3910.08,3887.57,3908.37,1812295
2023/06/15-13:45,3908.03,3919.04,3907.98,3918.74,2019791
2023/06/15-14:00,3918.98,3923.74,3913.14,3916.66,2014551
2023/06/15-14:15,3916.52,3921.56,3912.34,3921.56,1381497
2023/06/15-14:30,3921.49,3922.38,3918.22,3919.31,1201274
2023/06/15-14:45,3919.01,3922.07,3918.92,3921.35,1488878
2023/06/15-15:00,3921.23,3925.5,3920.46,3925.5,2040488
2023/06/16-09:45,3932.21,3946.41,3932.21,3943.25,4807525
2023/06/16-10:00,3943.13,3944.63,3939.3,3940.0,2644499
2023/06/16-10:15,3939.87,3939.87,3928.54,3932.86,1931093
2023/06/16-10:30,3932.91,3940.21,3931.15,3939.14,1533027
2023/06/16-10:45,3939.0,3939.55,3935.18,3939.22,1347230
2023/06/16-11:00,3939.25,3939.31,3934.39,3936.34,1213889
2023/06/16-11:15,3936.56,3946.31,3936.42,3941.52,1281212
2023/06/16-11:30,3941.38,3944.64,3940.08,3942.79,936419
2023/06/16-13:15,3942.65,3946.18,3942.0,3943.16,1560609
2023/06/16-13:30,3943.44,3954.39,3943.18,3953.82,1277673
2023/06/16-13:45,3953.64,3965.86,3952.29,3962.73,1545146
2023/06/16-14:00,3962.61,3962.61,3955.99,3957.65,1337135
2023/06/16-14:15,3957.94,3961.49,3955.32,3959.49,1266808
2023/06/16-14:30,3959.28,3965.42,3958.75,3965.0,1228756
2023/06/16-14:45,3965.04,3968.01,3964.2,3966.84,1704153
2023/06/16-15:00,3966.9,3967.11,3961.18,3963.35,2422292
2023/06/19-09:45,3957.03,3957.03,3940.59,3943.09,4947947
2023/06/19-10:00,3942.87,3945.82,3938.24,3939.18,2900595
2023/06/19-10:15,3939.22,3939.22,3930.82,3931.79,2306007
2023/06/19-10:30,3931.81,3933.73,3930.1,3931.81,1867785
2023/06/19-10:45,3931.75,3934.25,3927.46,3932.99,1473234
2023/06/19-11:00,3932.85,3936.63,3932.02,3932.15,1243089
2023/06/19-11:15,3932.26,3933.25,3924.44,3924.58,1207562
2023/06/19-11:30,3924.81,3930.18,3924.29,3930.18,1051521
2023/06/19-13:15,3929.89,3929.89,3924.96,3925.69,1474860
2023/06/19-13:30,3925.74,3931.18,3922.47,3931.15,1209311
2023/06/19-13:45,3931.56,3935.51,3931.3,3935.33,1170464
2023/06/19-14:00,3935.14,3936.23,3930.05,3930.7,1077831
2023/06/19-14:15,3930.7,3931.66,3928.57,3930.94,1041880
2023/06/19-14:30,3930.89,3932.41,3930.04,3930.15,1004021
2023/06/19-14:45,3930.1,3931.25,3926.63,3929.05,1249439
2023/06/19-15:00,3929.26,3932.18,3929.14,3930.91,1595756
2023/06/20-09:45,3926.09,3937.08,3919.62,3928.44,4084890
2023/06/20-10:00,3928.46,3931.43,3922.9,3930.33,2665574
2023/06/20-10:15,3930.6,3932.53,3925.2,3925.73,2062717
2023/06/20-10:30,3925.72,3926.34,3922.04,3922.76,1563122
2023/06/20-10:45,3923.11,3924.13,3918.47,3923.23,1430982
2023/06/20-11:00,3922.95,3932.08,3922.95,3926.32,1572872
2023/06/20-11:15,3926.37,3929.75,3923.13,3928.09,1091795
2023/06/20-11:30,3928.48,3930.96,3927.89,3930.89,951325
2023/06/20-13:15,3931.75,3936.49,3929.3,3929.45,1581507
2023/06/20-13:30,3929.6,3929.88,3924.36,3926.7,1138104
2023/06/20-13:45,3927.29,3932.71,3926.89,3931.06,1219105
2023/06/20-14:00,3931.03,3937.49,3930.68,3936.27,1439277
2023/06/20-14:15,3936.23,3936.37,3922.59,3922.59,1371241
2023/06/20-14:30,3922.55,3925.16,3920.36,3923.59,1319860
2023/06/20-14:45,3923.71,3927.53,3922.55,3926.31,1425640
2023/06/20-15:00,3926.04,3927.37,3923.84,3924.24,1709389
2023/06/21-09:45,3909.1,3920.13,3905.04,3908.46,4273716
2023/06/21-10:00,3908.46,3914.01,3906.4,3908.84,2597274
2023/06/21-10:15,3908.83,3909.92,3893.48,3898.59,2309246
2023/06/21-10:30,3898.68,3912.68,3898.65,3910.92,1839215
2023/06/21-10:45,3911.11,3911.6,3905.09,3911.06,1251226
2023/06/21-11:00,3910.83,3910.83,3896.35,3898.49,1170048
2023/06/21-11:15,3898.31,3902.28,3896.82,3897.0,905239
2023/06/21-11:30,3896.75,3900.06,3895.05,3899.73,748005
2023/06/21-13:15,3899.81,3901.45,3894.19,3894.95,1017868
2023/06/21-13:30,3895.07,3895.38,3887.98,3888.13,1032019
2023/06/21-13:45,3888.17,3895.77,3887.14,3892.4,875300
2023/06/21-14:00,3892.42,3896.31,3891.07,3892.19,739442
2023/06/21-14:15,3892.06,3892.2,3883.17,3886.96,1042254
2023/06/21-14:30,3887.05,3888.41,3880.05,3880.9,990038
2023/06/21-14:45,3880.66,3880.69,3869.27,3869.36,1574937
2023/06/21-15:00,3869.37,3870.64,3864.03,3864.03,1997235
2023/06/26-09:45,3833.44,3838.06,3825.43,3838.06,4817222
2023/06/26-10:00,3838.48,3838.57,3809.57,3809.57,2815839
2023/06/26-10:15,3809.77,3819.62,3808.53,3816.01,1880890
2023/06/26-10:30,3815.89,3815.92,3804.7,3805.47,1476563
2023/06/26-10:45,3805.19,3807.79,3801.52,3801.52,1305968
2023/06/26-11:00,3801.35,3815.92,3801.05,3812.92,1003489
2023/06/26-11:15,3813.04,3831.54,3812.03,3830.48,1109865
2023/06/26-11:30,3830.85,3841.29,3830.44,3836.37,1302036
2023/06/26-13:15,3836.96,3836.96,3822.12,3822.17,1166434
2023/06/26-13:30,3822.01,3822.41,3817.25,3820.88,896492
2023/06/26-13:45,3821.02,3823.14,3815.64,3816.32,926304
2023/06/26-14:00,3816.39,3820.76,3812.26,3812.35,952875
2023/06/26-14:15,3812.3,3815.15,3807.12,3807.12,1005473
2023/06/26-14:30,3806.68,3816.69,3802.23,3808.97,1255932
2023/06/26-14:45,3808.95,3810.45,3802.04,3803.74,1293699
2023/06/26-15:00,3803.74,3810.77,3803.64,3809.7,1562298
2023/06/27-09:45,3811.69,3819.59,3806.32,3816.52,3427938
2023/06/27-10:00,3816.53,3830.04,3813.69,3825.62,2092330
2023/06/27-10:15,3825.7,3829.21,3821.28,3825.1,1552974
2023/06/27-10:30,3825.27,3825.36,3816.22,3817.06,1343671
2023/06/27-10:45,3817.13,3820.92,3812.87,3817.29,1070874
2023/06/27-11:00,3817.22,3819.86,3815.94,3818.88,927117
2023/06/27-11:15,3819.01,3825.61,3817.57,3820.75,826781
2023/06/27-11:30,3821.03,3830.49,3819.89,3830.19,925407
2023/06/27-13:15,3831.0,3844.02,3829.86,3843.6,1372517
2023/06/27-13:30,3843.5,3843.65,3829.72,3832.05,996596
2023/06/27-13:45,3832.1,3840.55,3831.21,3838.55,999021
2023/06/27-14:00,3838.42,3847.07,3837.51,3846.98,899267
2023/06/27-14:15,3847.02,3851.46,3844.72,3851.02,1064744
2023/06/27-14:30,3850.92,3851.9,3847.75,3847.75,947797
2023/06/27-14:45,3847.27,3850.08,3845.43,3848.06,1062042
2023/06/27-15:00,3848.03,3848.03,3845.43,3845.43,1500686
2023/06/28-09:45,3836.61,3840.76,3829.65,3829.65,4201187
2023/06/28-10:00,3829.53,3837.65,3829.23,3830.65,2338003
2023/06/28-10:15,3830.52,3831.33,3808.16,3817.22,2041299
2023/06/28-10:30,3817.76,3824.99,3813.41,3824.82,1472431
2023/06/28-10:45,3824.81,3830.51,3821.43,3828.12,1156884
2023/06/28-11:00,3828.21,3831.03,3822.93,3829.43,839757
2023/06/28-11:15,3829.33,3834.63,3826.25,3832.01,804864
2023/06/28-11:30,3832.26,3836.4,3828.11,3828.3,628878
2023/06/28-13:15,3827.99,3827.99,3819.65,3824.84,845532
2023/06/28-13:30,3824.9,3828.97,3822.1,3828.23,784025
2023/06/28-13:45,3828.18,3837.97,3828.18,3835.1,839159
2023/06/28-14:00,3835.21,3846.85,3835.15,3841.64,1004125
2023/06/28-14:15,3841.61,3844.79,3839.01,3844.79,713399
2023/06/28-14:30,3844.95,3845.46,3840.09,3841.34,778091
2023/06/28-14:45,3841.24,3841.24,3837.65,3837.92,889686
2023/06/28-15:00,3838.0,3840.8,3835.3,3840.8,1281468
2023/06/29-09:45,3836.73,3839.39,3830.35,3834.36,3550517
2023/06/29-10:00,3834.32,3838.45,3829.33,3830.82,2149601
2023/06/29-10:15,3830.78,3833.2,3825.63,3828.26,1612176
2023/06/29-10:30,3828.46,3833.1,3827.27,3829.34,1220871
2023/06/29-10:45,3829.39,3831.81,3826.59,3830.6,1007198
2023/06/29-11:00,3830.49,3831.0,3819.39,3820.94,838628
2023/06/29-11:15,3820.67,3820.67,3817.38,3819.07,714433
2023/06/29-11:30,3819.33,3826.01,3818.43,3824.65,614404
2023/06/29-13:15,3824.76,3829.44,3820.7,3827.66,1139237
2023/06/29-13:30,3827.49,3831.07,3826.91,3829.75,1005512
2023/06/29-13:45,3829.46,3829.58,3822.35,3823.4,1155432
2023/06/29-14:00,3823.22,3830.12,3822.82,3830.12,982382
2023/06/29-14:15,3829.86,3840.71,3828.34,3839.62,1036432
2023/06/29-14:30,3839.51,3839.58,3830.0,3830.29,902219
2023/06/29-14:45,3830.21,3831.64,3824.03,3824.06,1050962
2023/06/29-15:00,3824.24,3827.69,3821.84,3821.84,1430992
2023/06/30-09:45,3816.33,3835.26,3813.55,3827.79,3162532
2023/06/30-10:00,3827.57,3831.96,3823.34,3825.72,1862409
2023/06/30-10:15,3825.72,3839.7,3825.45,3835.6,1771780
2023/06/30-10:30,3835.87,3837.74,3830.64,3831.98,1173698
2023/06/30-10:45,3832.04,3839.61,3831.81,3839.61,1278655
2023/06/30-11:00,3839.84,3845.61,3837.66,3844.65,1115608
2023/06/30-11:15,3844.65,3845.17,3841.63,3842.6,820072
2023/06/30-11:30,3842.54,3854.72,3841.75,3854.72,915541
2023/06/30-13:15,3854.41,3858.07,3850.51,3854.92,1212248
2023/06/30-13:30,3855.04,3857.55,3853.46,3856.84,961643
2023/06/30-13:45,3857.33,3860.03,3847.59,3847.59,1006172
2023/06/30-14:00,3847.76,3848.86,3842.53,3848.5,872889
2023/06/30-14:15,3848.47,3848.66,3840.73,3845.37,967498
2023/06/30-14:30,3845.3,3848.87,3845.3,3848.64,1022245
2023/06/30-14:45,3848.56,3848.56,3844.85,3846.61,1081255
2023/06/30-15:00,3846.68,3846.68,3842.45,3842.45,1590375
2023/07/03-09:45,3853.29,3882.1,3853.29,3878.75,5024497
2023/07/03-10:00,3878.56,3880.23,3871.1,3875.72,2918425
2023/07/03-10:15,3876.05,3878.54,3865.68,3874.23,2492742
2023/07/03-10:30,3874.38,3874.42,3865.35,3871.71,1628086
2023/07/03-10:45,3872.5,3875.59,3867.5,3874.81,1134128
2023/07/03-11:00,3874.71,3881.59,3872.98,3879.85,1174259
2023/07/03-11:15,3879.71,3890.11,3878.09,3889.59,1141054
2023/07/03-11:30,3889.61,3897.33,3887.92,3896.05,1132443
2023/07/03-13:15,3896.5,3896.53,3886.13,3894.21,1427230
2023/07/03-13:30,3894.36,3894.36,3884.33,3889.64,1107872
2023/07/03-13:45,3889.69,3896.33,3888.92,3895.36,1130268
2023/07/03-14:00,3895.35,3895.67,3892.57,3894.58,983689
2023/07/03-14:15,3894.61,3894.62,3889.2,3893.31,908295
2023/07/03-14:30,3893.06,3893.48,3889.59,3891.5,838020
2023/07/03-14:45,3891.47,3891.47,3887.59,3890.36,1163185
2023/07/03-15:00,3890.39,3892.88,3888.98,3892.88,1483451
2023/07/04-09:45,3888.03,3891.15,3878.4,3890.08,3101798
2023/07/04-10:00,3890.11,3891.05,3885.03,3888.31,1983248
2023/07/04-10:15,3888.41,3888.41,3882.07,3885.85,1691456
2023/07/04-10:30,3885.6,3891.18,3884.32,3890.48,1330266
2023/07/04-10:45,3890.61,3893.36,3887.95,3889.88,1383508
2023/07/04-11:00,3890.14,3896.05,3889.38,3894.5,1082498
2023/07/04-11:15,3894.56,3898.74,3892.63,3897.41,1034527
2023/07/04-11:30,3897.5,3899.98,3895.29,3898.41,1058444
2023/07/04-13:15,3898.48,3899.22,3895.31,3899.04,1426385
2023/07/04-13:30,3899.43,3899.64,3891.44,3891.44,1112166
2023/07/04-13:45,3891.59,3893.86,3889.61,3891.72,1028740
2023/07/04-14:00,3891.79,3892.71,3886.27,3886.82,977627
2023/07/04-14:15,3886.85,3890.94,3885.06,3890.77,1025219
2023/07/04-14:30,3890.97,3895.5,3890.62,3895.09,944119
2023/07/04-14:45,3894.94,3899.34,3893.14,3898.45,1108552
2023/07/04-15:00,3898.31,3899.01,3897.18,3899.01,1345000
2023/07/05-09:45,3895.19,3899.52,3887.46,3887.46,3164404
2023/07/05-10:00,3887.4,3887.54,3874.68,3876.04,1993182
2023/07/05-10:15,3876.31,3879.07,3874.49,3877.02,1515616
2023/07/05-10:30,3876.86,3881.4,3876.52,3879.56,1391261
2023/07/05-10:45,3879.3,3884.86,3878.07,3884.37,897062
2023/07/05-11:00,3884.22,3884.36,3878.0,3879.27,814478
2023/07/05-11:15,3879.54,3879.76,3875.09,3875.09,831721
2023/07/05-11:30,3875.65,3879.04,3875.06,3875.06,685253
2023/07/05-13:15,3875.19,3875.19,3866.64,3869.23,946225
2023/07/05-13:30,3868.99,3878.27,3868.59,3877.53,687819
2023/07/05-13:45,3877.39,3877.42,3873.91,3874.91,897317
2023/07/05-14:00,3874.98,3875.1,3871.21,3873.71,782494
2023/07/05-14:15,3873.4,3875.9,3871.24,3875.81,821762
2023/07/05-14:30,3875.61,3876.92,3870.96,3872.24,837725
2023/07/05-14:45,3872.21,3872.41,3864.13,3866.32,1242456
2023/07/05-15:00,3866.29,3870.14,3866.06,3868.81,1331243
2023/07/06-09:45,3857.03,3868.14,3853.58,3865.67,2988622
2023/07/06-10:00,3865.63,3874.52,3865.4,3874.05,1909638
2023/07/06-10:15,3873.9,3876.89,3870.45,3875.29,1516231
2023/07/06-10:30,3875.18,3875.49,3870.4,3873.57,1247953
2023/07/06-10:45,3873.48,3873.5,3861.29,3861.29,1119820
2023/07/06-11:00,3861.34,3861.34,3856.69,3859.61,910854
2023/07/06-11:15,3859.63,3859.7,3854.83,3856.59,787575
2023/07/06-11:30,3856.57,3856.57,3841.84,3843.58,935635
2023/07/06-13:15,3843.59,3845.8,3840.83,3845.8,964770
2023/07/06-13:30,3846.06,3847.53,3839.24,3839.39,792592
2023/07/06-13:45,3839.43,3842.39,3837.5,3838.84,779888
2023/07/06-14:00,3838.66,3843.5,3836.46,3843.22,737566
2023/07/06-14:15,3843.38,3846.06,3840.71,3844.27,779151
2023/07/06-14:30,3844.21,3844.6,3838.74,3840.11,812049
2023/07/06-14:45,3840.06,3841.53,3837.18,3839.13,972390
2023/07/06-15:00,3839.06,3843.26,3839.06,3842.75,1219501
2023/07/07-09:45,3831.6,3833.7,3824.9,3824.9,2856649
2023/07/07-10:00,3824.93,3828.66,3822.07,3824.49,1909235
2023/07/07-10:15,3824.46,3830.87,3822.31,3823.23,1484910
2023/07/07-10:30,3823.1,3828.78,3822.62,3828.07,1113670
2023/07/07-10:45,3827.83,3828.48,3819.08,3823.1,1168728
2023/07/07-11:00,3822.88,3824.21,3819.65,3822.44,710534
2023/07/07-11:15,3822.37,3830.56,3821.8,3826.58,654068
2023/07/07-11:30,3826.44,3826.56,3819.67,3821.59,587311
2023/07/07-13:15,3822.11,3839.62,3820.32,3839.45,1027397
2023/07/07-13:30,3839.02,3842.71,3835.24,3839.12,953173
2023/07/07-13:45,3839.2,3844.84,3837.91,3841.73,890381
2023/07/07-14:00,3841.84,3841.84,3832.78,3834.6,675616
2023/07/07-14:15,3834.42,3834.76,3829.57,3832.6,588728
2023/07/07-14:30,3832.8,3834.42,3829.5,3830.05,649223
2023/07/07-14:45,3829.99,3830.95,3826.37,3827.09,859125
2023/07/07-15:00,3827.34,3827.78,3825.7,3825.7,1263100
2023/07/10-09:45,3841.56,3849.91,3841.24,3844.0,3702152
2023/07/10-10:00,3843.78,3852.37,3843.12,3851.78,2069943
2023/07/10-10:15,3851.65,3865.46,3851.65,3857.73,2135828
2023/07/10-10:30,3857.64,3860.69,3855.95,3856.19,1391459
2023/07/10-10:45,3856.05,3856.23,3852.29,3852.29,874218
2023/07/10-11:00,3852.29,3857.67,3851.59,3856.56,735089
2023/07/10-11:15,3856.77,3858.42,3848.71,3848.86,818754
2023/07/10-11:30,3848.98,3850.3,3843.71,3845.41,665812
2023/07/10-13:15,3845.67,3845.86,3836.31,3836.71,801579
2023/07/10-13:30,3836.73,3837.23,3831.92,3833.63,750235
2023/07/10-13:45,3833.67,3842.78,3832.41,3840.4,687274
2023/07/10-14:00,3840.25,3841.61,3837.35,3838.49,576412
2023/07/10-14:15,3838.43,3844.87,3838.43,3844.87,624867
2023/07/10-14:30,3844.93,3847.42,3843.25,3844.09,696124
2023/07/10-14:45,3844.5,3844.68,3840.58,3843.2,846048
2023/07/10-15:00,3843.14,3844.74,3842.89,3844.33,1160278
2023/07/11-09:45,3853.8,3860.9,3848.72,3849.92,2811542
2023/07/11-10:00,3849.85,3850.79,3844.88,3849.25,1796164
2023/07/11-10:15,3849.1,3852.69,3844.52,3852.06,1695659
2023/07/11-10:30,3851.88,3853.11,3846.85,3847.14,1060094
2023/07/11-10:45,3847.5,3857.06,3845.39,3855.81,884998
2023/07/11-11:00,3855.84,3866.35,3854.53,3863.74,1000195
2023/07/11-11:15,3864.4,3865.38,3860.6,3863.05,872830
2023/07/11-11:30,3862.93,3868.69,3862.27,3868.57,752192
2023/07/11-13:15,3868.25,3870.37,3862.2,3862.2,1070609
2023/07/11-13:30,3862.15,3862.27,3857.23,3860.7,714218
2023/07/11-13:45,3861.2,3864.1,3859.28,3863.55,694172
2023/07/11-14:00,3863.81,3864.06,3861.38,3862.77,652148
2023/07/11-14:15,3862.8,3867.84,3862.33,3867.82,713202
2023/07/11-14:30,3867.7,3870.65,3866.83,3870.31,838028
2023/07/11-14:45,3870.44,3870.5,3868.53,3869.06,984107
2023/07/11-15:00,3869.19,3869.49,3867.15,3869.49,1218402
2023/07/12-09:45,3864.6,3864.6,3854.5,3861.44,3350834
2023/07/12-10:00,3862.0,3871.73,3862.0,3866.95,2148138
2023/07/12-10:15,3866.84,3866.91,3860.34,3866.7,1917481
2023/07/12-10:30,3866.78,3874.04,3865.53,3869.18,1452573
2023/07/12-10:45,3869.09,3870.97,3867.82,3868.77,958199
2023/07/12-11:00,3868.75,3871.62,3865.74,3868.05,770859
2023/07/12-11:15,3868.29,3869.36,3862.83,3865.75,756267
2023/07/12-11:30,3865.65,3869.09,3864.63,3868.66,710737
2023/07/12-13:15,3868.83,3871.69,3866.17,3871.69,1123611
2023/07/12-13:30,3871.69,3872.83,3857.47,3858.7,1281528
2023/07/12-13:45,3858.88,3858.92,3849.2,3849.8,1268834
2023/07/12-14:00,3849.74,3855.5,3848.76,3855.06,980702
2023/07/12-14:15,3855.13,3856.27,3851.89,3853.44,867103
2023/07/12-14:30,3853.35,3854.47,3850.31,3851.01,884036
2023/07/12-14:45,3850.97,3851.47,3842.32,3842.67,1355021
2023/07/12-15:00,3842.59,3843.74,3838.56,3843.44,1578723
2023/07/13-09:45,3855.66,3875.44,3855.66,3871.18,4373958
2023/07/13-10:00,3871.03,3882.53,3870.07,3881.64,2497679
2023/07/13-10:15,3881.38,3884.88,3876.26,3882.83,1903599
2023/07/13-10:30,3882.8,3884.88,3879.14,3884.57,1479421
2023/07/13-10:45,3884.58,3885.48,3881.5,3884.31,1195051
2023/07/13-11:00,3884.1,3891.92,3884.02,3887.89,1120100
2023/07/13-11:15,3887.75,3889.44,3881.24,3885.81,911256
2023/07/13-11:30,3885.88,3889.15,3885.08,3886.48,778199
2023/07/13-13:15,3886.63,3891.77,3883.33,3891.25,1251589
2023/07/13-13:30,3891.44,3895.17,3889.24,3894.9,1268005
2023/07/13-13:45,3894.86,3895.86,3891.31,3895.6,1092470
2023/07/13-14:00,3895.6,3898.72,3894.36,3894.36,1094980
2023/07/13-14:15,3894.31,3899.16,3893.74,3897.62,965961
2023/07/13-14:30,3897.75,3901.1,3897.7,3899.43,983240
2023/07/13-14:45,3899.55,3899.55,3894.36,3894.52,1117527
2023/07/13-15:00,3894.74,3898.42,3894.65,3898.42,1494829
2023/07/14-09:45,3904.6,3908.49,3897.15,3898.86,3850159
2023/07/14-10:00,3898.79,3902.82,3895.35,3900.49,2076085
2023/07/14-10:15,3900.58,3901.71,3893.79,3895.99,1689338
2023/07/14-10:30,3896.05,3904.85,3895.77,3903.46,1335428
2023/07/14-10:45,3903.37,3905.47,3901.94,3902.01,1434648
2023/07/14-11:00,3902.13,3902.92,3898.37,3898.73,1036641
2023/07/14-11:15,3898.69,3901.66,3897.92,3901.66,1216487
2023/07/14-11:30,3901.56,3905.52,3899.23,3905.16,1084557
2023/07/14-13:15,3905.22,3906.8,3903.34,3905.81,1472543
2023/07/14-13:30,3906.03,3906.26,3899.17,3902.09,976709
2023/07/14-13:45,3901.92,3903.22,3898.14,3898.14,772791
2023/07/14-14:00,3898.23,3899.52,3896.96,3898.98,768632
2023/07/14-14:15,3898.83,3902.73,3898.54,3900.96,764862
2023/07/14-14:30,3900.95,3902.31,3899.24,3899.24,766509
2023/07/14-14:45,3899.19,3899.39,3896.24,3896.49,1079000
2023/07/14-15:00,3896.57,3899.33,3896.38,3899.1,1698650
2023/07/17-09:45,3881.62,3881.62,3858.29,3859.29,3893636
2023/07/17-10:00,3859.66,3868.05,3858.97,3863.37,2016702
2023/07/17-10:15,3862.79,3868.45,3861.24,3862.95,1456716
2023/07/17-10:30,3862.38,3863.71,3859.02,3862.46,1044957
2023/07/17-10:45,3862.34,3862.46,3859.7,3860.27,867074
2023/07/17-11:00,3860.19,3862.21,3857.83,3859.54,789030
2023/07/17-11:15,3859.58,3861.81,3856.87,3861.73,694576
2023/07/17-11:30,3861.73,3862.14,3855.07,3856.67,620046
2023/07/17-13:15,3857.64,3859.82,3856.37,3858.66,929266
2023/07/17-13:30,3858.41,3858.7,3856.1,3856.51,664014
2023/07/17-13:45,3856.74,3857.05,3852.26,3854.83,680708
2023/07/17-14:00,3854.7,3858.76,3854.7,3858.68,579099
2023/07/17-14:15,3858.67,3860.5,3857.26,3857.34,614895
2023/07/17-14:30,3857.42,3857.56,3855.43,3857.27,671254
2023/07/17-14:45,3857.12,3862.48,3856.95,3862.48,851936
2023/07/17-15:00,3862.34,3867.17,3862.24,3867.17,1088439
2023/07/18-09:45,3871.04,3871.04,3850.54,3851.82,2881051
2023/07/18-10:00,3851.68,3858.25,3850.83,3856.07,1764502
2023/07/18-10:15,3855.94,3855.94,3850.64,3851.81,1267941
2023/07/18-10:30,3851.8,3853.7,3849.45,3849.53,1038147
2023/07/18-10:45,3849.65,3851.27,3844.51,3848.72,933440
2023/07/18-11:00,3849.2,3857.06,3848.54,3855.33,916871
2023/07/18-11:15,3855.31,3855.6,3851.12,3851.8,705725
2023/07/18-11:30,3851.88,3856.12,3851.11,3855.43,642403
2023/07/18-13:15,3855.72,3869.97,3853.69,3867.08,1141786
2023/07/18-13:30,3866.9,3867.37,3859.08,3859.67,816512
2023/07/18-13:45,3859.93,3861.91,3856.91,3857.34,667447
2023/07/18-14:00,3857.39,3859.27,3856.68,3858.99,577212
2023/07/18-14:15,3858.92,3862.21,3857.69,3859.23,631829
2023/07/18-14:30,3859.5,3859.5,3855.45,3855.57,718647
2023/07/18-14:45,3855.54,3855.59,3852.1,3854.5,863502
2023/07/18-15:00,3854.2,3855.41,3853.99,3854.94,1143409
2023/07/19-09:45,3848.48,3860.01,3848.48,3850.8,2583266
2023/07/19-10:00,3850.69,3854.15,3848.49,3852.09,1489826
2023/07/19-10:15,3852.2,3852.2,3839.08,3840.04,1325521
2023/07/19-10:30,3840.22,3842.63,3838.7,3840.08,827002
2023/07/19-10:45,3840.24,3846.11,3838.73,3844.04,692296
2023/07/19-11:00,3843.81,3845.52,3837.34,3837.34,646647
2023/07/19-11:15,3837.3,3845.95,3836.1,3843.31,671654
2023/07/19-11:30,3842.95,3843.2,3838.55,3838.89,486477
2023/07/19-13:15,3838.73,3842.01,3835.23,3837.45,689133
2023/07/19-13:30,3837.61,3841.26,3833.67,3835.28,752206
2023/07/19-13:45,3835.21,3837.71,3830.41,3837.35,749162
2023/07/19-14:00,3837.46,3848.08,3834.91,3844.53,774879
2023/07/19-14:15,3844.6,3854.3,3844.6,3849.15,796271
2023/07/19-14:30,3849.68,3849.72,3844.71,3845.0,608993
2023/07/19-14:45,3845.63,3849.36,3844.41,3848.36,860540
2023/07/19-15:00,3848.43,3850.87,3847.47,3850.87,1177266
2023/07/20-09:45,3857.77,3875.62,3857.77,3866.68,3036674
2023/07/20-10:00,3866.25,3868.9,3856.05,3856.24,1773215
2023/07/20-10:15,3856.18,3862.29,3854.77,3856.84,1170215
2023/07/20-10:30,3856.98,3858.2,3852.96,3857.46,831152
2023/07/20-10:45,3857.31,3859.65,3852.78,3852.78,698625
2023/07/20-11:00,3852.83,3853.87,3848.96,3852.99,679729
2023/07/20-11:15,3852.91,3852.91,3846.89,3851.38,693014
2023/07/20-11:30,3851.5,3852.22,3846.04,3847.09,662588
2023/07/20-13:15,3846.88,3855.38,3842.39,3855.16,918965
2023/07/20-13:30,3855.16,3858.27,3851.02,3853.24,934154
