time,open,high,low,close,volume
2024/04/30-09:50,3619.41,3623.03,3618.19,3622.81,1048090
2024/04/30-09:55,3622.92,3625.36,3620.87,3622.17,1051600
2024/04/30-10:00,3622.42,3623.84,3622.18,3622.65,797572
2024/04/30-10:05,3622.64,3626.03,3621.3,3624.34,879900
2024/04/30-10:10,3624.28,3626.21,3623.23,3626.16,734405
2024/04/30-10:15,3626.11,3630.27,3625.97,3628.6,683822
2024/04/30-10:20,3628.5,3629.96,3625.95,3628.53,688615
2024/04/30-10:25,3629.01,3630.51,3625.82,3625.82,726775
2024/04/30-10:30,3625.82,3626.02,3623.92,3624.96,622288
2024/04/30-10:35,3624.93,3628.08,3624.61,3627.97,630988
2024/04/30-10:40,3628.1,3629.53,3627.7,3629.2,565544
2024/04/30-10:45,3629.21,3630.71,3623.92,3623.98,515041
2024/04/30-10:50,3623.85,3623.85,3620.96,3621.05,501217
2024/04/30-10:55,3620.87,3623.08,3619.1,3622.81,446037
2024/04/30-11:00,3622.99,3624.7,3621.79,3624.28,369812
2024/04/30-11:05,3624.5,3624.84,3623.7,3623.81,359612
2024/04/30-11:10,3623.73,3623.73,3618.94,3618.94,449247
2024/04/30-11:15,3618.77,3619.35,3614.66,3614.66,439290
2024/04/30-11:20,3614.73,3615.86,3613.78,3615.34,451186
2024/04/30-11:25,3615.12,3617.8,3615.07,3617.65,332878
2024/04/30-11:30,3617.57,3618.26,3616.76,3616.76,290441
2024/04/30-13:05,3616.85,3616.85,3610.4,3610.4,496039
2024/04/30-13:10,3610.19,3611.83,3609.05,3611.62,337476
2024/04/30-13:15,3611.64,3611.64,3609.05,3611.05,286123
2024/04/30-13:20,3610.63,3611.72,3609.42,3610.45,289921
2024/04/30-13:25,3610.78,3613.22,3609.11,3613.05,352309
2024/04/30-13:30,3613.17,3614.03,3612.18,3612.24,335028
2024/04/30-13:35,3612.37,3613.2,3610.19,3610.51,411817
2024/04/30-13:40,3610.34,3610.71,3609.28,3609.8,323739
2024/04/30-13:45,3610.03,3613.68,3608.1,3613.39,420065
2024/04/30-13:50,3613.44,3617.52,3613.32,3616.09,465775
2024/04/30-13:55,3616.29,3617.36,3614.94,3614.94,346905
2024/04/30-14:00,3615.08,3617.26,3614.19,3616.67,325935
2024/04/30-14:05,3617.13,3619.3,3616.8,3618.08,358217
2024/04/30-14:10,3618.23,3619.28,3615.37,3615.7,357619
2024/04/30-14:15,3615.6,3615.73,3614.21,3614.41,295792
2024/04/30-14:20,3614.11,3614.77,3611.91,3612.15,325409
2024/04/30-14:25,3611.94,3613.02,3610.66,3611.55,343321
2024/04/30-14:30,3611.67,3612.48,3610.79,3611.88,313998
2024/04/30-14:35,3611.87,3614.04,3611.87,3613.83,356134
2024/04/30-14:40,3614.11,3614.31,3612.26,3612.7,393358
2024/04/30-14:45,3612.26,3612.28,3608.44,3608.81,516309
2024/04/30-14:50,3608.47,3609.83,3608.04,3609.34,540031
2024/04/30-14:55,3609.55,3609.55,3606.44,3606.69,666589
2024/04/30-15:00,3606.51,3606.51,3604.39,3604.39,919269
2024/05/06-09:35,3654.05,3660.8,3648.44,3648.44,4230431
2024/05/06-09:40,3648.47,3661.14,3646.05,3659.65,2178536
2024/05/06-09:45,3659.42,3662.15,3655.02,3656.28,1858453
2024/05/06-09:50,3656.45,3659.27,3649.22,3649.22,1397923
2024/05/06-09:55,3649.31,3654.64,3647.55,3654.64,1091089
2024/05/06-10:00,3654.97,3661.15,3654.85,3661.15,975125
2024/05/06-10:05,3661.55,3666.56,3660.94,3664.54,1124438
2024/05/06-10:10,3664.26,3668.26,3662.58,3667.8,909267
2024/05/06-10:15,3667.5,3668.09,3660.43,3660.69,876708
2024/05/06-10:20,3660.61,3664.79,3660.11,3662.87,810016
2024/05/06-10:25,3663.21,3663.64,3658.87,3659.35,731198
2024/05/06-10:30,3659.85,3661.33,3658.95,3660.61,645750
2024/05/06-10:35,3660.85,3660.87,3658.24,3658.53,656497
2024/05/06-10:40,3658.41,3661.77,3654.68,3661.44,646493
2024/05/06-10:45,3661.33,3661.44,3657.74,3657.74,517970
2024/05/06-10:50,3657.73,3659.47,3656.01,3659.4,556236
2024/05/06-10:55,3659.34,3662.5,3659.04,3661.84,478726
2024/05/06-11:00,3661.76,3661.89,3660.01,3660.02,444090
2024/05/06-11:05,3660.3,3662.32,3659.22,3661.63,405437
2024/05/06-11:10,3661.42,3662.34,3660.74,3660.78,403235
2024/05/06-11:15,3660.84,3660.9,3658.91,3659.21,380512
2024/05/06-11:20,3658.95,3659.17,3657.61,3658.39,334790
2024/05/06-11:25,3658.38,3658.61,3655.63,3658.28,367592
2024/05/06-11:30,3658.44,3659.68,3658.19,3659.54,310885
2024/05/06-13:05,3659.77,3661.95,3657.66,3659.93,576517
2024/05/06-13:10,3660.21,3661.72,3659.37,3659.6,420678
2024/05/06-13:15,3659.84,3660.53,3658.83,3660.01,424243
2024/05/06-13:20,3659.76,3660.18,3654.85,3654.85,457741
2024/05/06-13:25,3654.79,3655.07,3650.1,3650.17,483880
2024/05/06-13:30,3650.47,3651.81,3649.75,3650.76,426380
2024/05/06-13:35,3650.88,3652.27,3649.67,3649.67,448532
2024/05/06-13:40,3649.9,3649.94,3645.74,3647.77,556225
2024/05/06-13:45,3647.97,3650.46,3647.58,3650.13,385398
2024/05/06-13:50,3650.15,3651.58,3649.61,3651.38,367760
2024/05/06-13:55,3651.63,3652.45,3650.86,3651.15,372627
2024/05/06-14:00,3651.42,3653.88,3650.45,3653.75,352078
2024/05/06-14:05,3653.47,3654.5,3652.26,3652.38,352468
2024/05/06-14:10,3652.41,3654.2,3652.3,3652.42,348200
2024/05/06-14:15,3652.37,3654.17,3652.21,3653.68,357793
2024/05/06-14:20,3654.01,3658.0,3654.01,3656.72,432017
2024/05/06-14:25,3656.72,3657.6,3656.05,3657.39,382577
2024/05/06-14:30,3657.52,3657.55,3655.38,3655.46,420153
2024/05/06-14:35,3655.74,3658.09,3654.3,3657.52,458413
2024/05/06-14:40,3657.42,3659.61,3657.23,3659.42,444451
2024/05/06-14:45,3659.42,3661.52,3659.33,3661.03,538867
2024/05/06-14:50,3660.96,3661.05,3658.13,3658.49,623550
2024/05/06-14:55,3658.31,3659.33,3658.01,3658.89,681521
2024/05/06-15:00,3658.78,3659.75,3657.88,3657.88,683559
2024/05/07-09:35,3657.0,3657.0,3648.4,3650.8,2030511
2024/05/07-09:40,3651.09,3663.2,3651.09,3663.2,1243836
2024/05/07-09:45,3662.91,3664.26,3660.76,3662.32,1026870
2024/05/07-09:50,3662.7,3662.7,3659.31,3659.6,906530
2024/05/07-09:55,3659.6,3665.34,3658.98,3664.5,932757
2024/05/07-10:00,3664.7,3665.68,3662.93,3663.39,695215
2024/05/07-10:05,3663.29,3663.66,3661.23,3661.61,873398
2024/05/07-10:10,3661.64,3662.05,3653.94,3654.91,806172
2024/05/07-10:15,3654.35,3659.18,3654.35,3658.96,635015
2024/05/07-10:20,3659.06,3661.48,3658.28,3658.55,577156
2024/05/07-10:25,3658.5,3658.68,3655.97,3658.08,585204
2024/05/07-10:30,3657.88,3659.37,3656.94,3657.5,554962
2024/05/07-10:35,3657.78,3660.18,3656.36,3658.22,505293
2024/05/07-10:40,3658.53,3659.61,3658.05,3658.54,437596
2024/05/07-10:45,3658.3,3658.42,3653.32,3653.89,518750
2024/05/07-10:50,3654.28,3654.97,3653.0,3653.34,459005
2024/05/07-10:55,3653.02,3654.05,3649.63,3649.63,532115
2024/05/07-11:00,3649.7,3651.38,3648.38,3648.38,419154
2024/05/07-11:05,3648.5,3655.34,3648.5,3654.51,507167
2024/05/07-11:10,3654.79,3656.16,3653.89,3653.98,361258
2024/05/07-11:15,3653.93,3654.09,3652.67,3653.63,316959
2024/05/07-11:20,3653.82,3656.0,3653.62,3654.73,293946
2024/05/07-11:25,3654.91,3655.3,3653.46,3653.9,286321
2024/05/07-11:30,3653.72,3654.06,3650.87,3651.56,287623
2024/05/07-13:05,3651.22,3656.63,3650.72,3656.37,468259
2024/05/07-13:10,3656.12,3656.57,3654.47,3656.17,306626
2024/05/07-13:15,3656.27,3656.28,3654.36,3655.41,299961
2024/05/07-13:20,3655.71,3657.01,3654.48,3657.01,339360
2024/05/07-13:25,3656.68,3657.11,3654.21,3655.06,313296
2024/05/07-13:30,3655.05,3657.22,3654.83,3657.05,310666
2024/05/07-13:35,3657.45,3658.36,3655.68,3658.13,310584
2024/05/07-13:40,3658.46,3661.48,3658.46,3659.96,364944
2024/05/07-13:45,3660.06,3660.46,3658.42,3659.89,281072
2024/05/07-13:50,3660.03,3662.61,3659.81,3662.44,339861
2024/05/07-13:55,3662.39,3664.48,3661.38,3662.18,367623
2024/05/07-14:00,3661.68,3662.83,3660.38,3662.27,324596
2024/05/07-14:05,3662.68,3665.22,3661.8,3662.04,400537
2024/05/07-14:10,3661.99,3663.71,3661.45,3661.51,343551
2024/05/07-14:15,3661.59,3662.0,3659.12,3659.18,376384
2024/05/07-14:20,3659.02,3661.03,3659.02,3659.97,318953
2024/05/07-14:25,3659.82,3660.59,3657.31,3657.84,367678
2024/05/07-14:30,3657.75,3657.75,3655.09,3655.46,339405
2024/05/07-14:35,3655.4,3656.08,3654.14,3654.64,394702
2024/05/07-14:40,3654.42,3655.62,3653.1,3655.5,398617
2024/05/07-14:45,3655.55,3658.11,3655.25,3658.01,388820
2024/05/07-14:50,3658.1,3659.36,3657.53,3658.54,465572
2024/05/07-14:55,3658.5,3659.63,3657.75,3659.54,526314
2024/05/07-15:00,3659.42,3660.61,3659.01,3659.01,596619
2024/05/08-09:35,3650.75,3650.94,3642.92,3643.62,1678434
2024/05/08-09:40,3644.0,3644.0,3639.62,3642.04,983398
2024/05/08-09:45,3642.06,3644.92,3641.68,3643.1,850797
2024/05/08-09:50,3643.27,3648.79,3641.56,3648.72,888166
2024/05/08-09:55,3648.68,3648.99,3646.49,3646.91,675057
2024/05/08-10:00,3647.07,3648.22,3646.22,3647.94,528812
2024/05/08-10:05,3647.58,3649.95,3645.74,3647.92,576096
2024/05/08-10:10,3647.87,3649.29,3647.1,3647.38,593619
2024/05/08-10:15,3647.15,3649.44,3645.74,3648.68,497625
2024/05/08-10:20,3648.64,3649.26,3646.27,3646.33,446416
2024/05/08-10:25,3646.09,3646.93,3644.61,3645.73,480148
2024/05/08-10:30,3645.78,3645.78,3642.04,3642.35,426580
2024/05/08-10:35,3642.68,3643.73,3641.11,3643.04,397659
2024/05/08-10:40,3643.25,3644.92,3642.52,3643.0,341000
2024/05/08-10:45,3643.0,3643.0,3640.54,3642.07,341395
2024/05/08-10:50,3642.49,3644.77,3642.49,3642.72,314965
2024/05/08-10:55,3642.78,3643.29,3642.05,3642.82,281117
2024/05/08-11:00,3642.7,3644.27,3642.44,3643.17,258595
2024/05/08-11:05,3643.4,3643.58,3642.13,3642.39,278099
2024/05/08-11:10,3642.22,3642.7,3639.57,3639.59,322188
2024/05/08-11:15,3639.42,3639.88,3637.53,3639.65,294206
2024/05/08-11:20,3639.95,3640.77,3638.91,3639.01,256069
2024/05/08-11:25,3639.11,3639.43,3635.32,3635.32,311428
2024/05/08-11:30,3635.1,3635.55,3633.55,3634.86,336776
2024/05/08-13:05,3634.85,3634.85,3631.5,3632.38,437511
2024/05/08-13:10,3632.36,3635.24,3632.29,3634.53,320090
2024/05/08-13:15,3634.39,3635.17,3632.59,3634.06,304571
2024/05/08-13:20,3634.08,3635.8,3633.9,3634.12,276420
2024/05/08-13:25,3634.29,3634.37,3631.17,3631.17,305209
2024/05/08-13:30,3631.21,3634.71,3630.96,3634.71,319737
2024/05/08-13:35,3634.48,3637.31,3634.07,3636.12,290132
2024/05/08-13:40,3636.32,3636.58,3635.12,3635.51,273161
2024/05/08-13:45,3635.77,3638.26,3635.34,3637.47,298749
2024/05/08-13:50,3637.89,3638.63,3636.0,3636.0,268397
2024/05/08-13:55,3636.11,3636.32,3634.05,3634.94,256776
2024/05/08-14:00,3634.83,3635.14,3633.05,3633.22,250320
2024/05/08-14:05,3633.49,3637.02,3632.65,3636.64,319121
2024/05/08-14:10,3636.59,3637.98,3634.8,3634.8,249741
2024/05/08-14:15,3634.81,3635.82,3634.06,3634.75,241775
2024/05/08-14:20,3634.75,3635.57,3633.91,3635.42,238105
2024/05/08-14:25,3635.39,3635.39,3631.48,3631.8,317956
2024/05/08-14:30,3631.71,3632.48,3630.9,3632.04,277497
2024/05/08-14:35,3632.31,3635.28,3632.31,3633.56,294682
2024/05/08-14:40,3633.15,3633.15,3628.7,3629.44,369210
2024/05/08-14:45,3629.57,3630.62,3629.35,3629.94,342818
2024/05/08-14:50,3629.98,3630.73,3629.26,3630.38,397022
2024/05/08-14:55,3630.67,3631.54,3629.32,3629.64,478289
2024/05/08-15:00,3629.15,3630.32,3628.87,3630.22,506388
2024/05/09-09:35,3630.41,3640.12,3630.41,3639.7,1519468
2024/05/09-09:40,3639.87,3640.18,3636.76,3637.23,915168
2024/05/09-09:45,3637.27,3642.73,3637.27,3641.81,840656
2024/05/09-09:50,3642.02,3646.36,3640.88,3644.37,757536
2024/05/09-09:55,3644.3,3648.68,3644.3,3648.52,662330
2024/05/09-10:00,3648.28,3653.9,3647.16,3653.22,883377
2024/05/09-10:05,3653.14,3653.54,3647.91,3649.83,860712
2024/05/09-10:10,3649.74,3652.11,3647.06,3648.27,624228
2024/05/09-10:15,3648.21,3651.08,3648.13,3650.74,472122
2024/05/09-10:20,3650.89,3652.81,3648.64,3648.81,469412
2024/05/09-10:25,3648.91,3650.26,3648.46,3649.02,385304
2024/05/09-10:30,3649.21,3649.8,3648.33,3648.95,366245
2024/05/09-10:35,3648.89,3651.19,3647.15,3651.03,421298
2024/05/09-10:40,3651.13,3653.21,3650.58,3653.07,365087
2024/05/09-10:45,3652.9,3654.27,3651.84,3651.92,395306
2024/05/09-10:50,3652.39,3653.16,3651.0,3652.64,397126
2024/05/09-10:55,3652.69,3654.7,3652.56,3654.48,363151
2024/05/09-11:00,3654.97,3663.36,3654.97,3662.57,566549
2024/05/09-11:05,3662.34,3663.72,3662.05,3663.12,503303
2024/05/09-11:10,3663.44,3664.61,3661.29,3664.45,493961
2024/05/09-11:15,3664.88,3664.98,3661.02,3661.56,381089
2024/05/09-11:20,3661.58,3664.5,3661.33,3664.04,339525
2024/05/09-11:25,3664.0,3665.59,3663.82,3665.05,343659
2024/05/09-11:30,3665.38,3667.56,3663.57,3667.5,366304
2024/05/09-13:05,3668.32,3669.76,3666.84,3667.08,702033
2024/05/09-13:10,3667.27,3667.27,3662.85,3664.93,416066
2024/05/09-13:15,3665.18,3666.39,3664.42,3664.58,414793
2024/05/09-13:20,3664.61,3664.61,3661.24,3661.24,419994
2024/05/09-13:25,3661.03,3662.31,3660.55,3661.98,383258
2024/05/09-13:30,3661.78,3661.78,3660.06,3660.66,348694
2024/05/09-13:35,3660.46,3662.18,3659.28,3661.96,389910
2024/05/09-13:40,3661.98,3663.03,3661.56,3662.26,356073
2024/05/09-13:45,3662.08,3665.09,3661.99,3664.61,325864
2024/05/09-13:50,3664.6,3666.29,3663.23,3665.47,349505
2024/05/09-13:55,3665.32,3665.51,3663.49,3664.12,317097
2024/05/09-14:00,3664.51,3664.51,3662.49,3662.57,324213
2024/05/09-14:05,3662.59,3662.86,3657.28,3657.61,402151
2024/05/09-14:10,3657.5,3658.33,3657.24,3657.72,326706
2024/05/09-14:15,3657.56,3657.94,3654.82,3655.01,351829
2024/05/09-14:20,3655.03,3659.11,3654.92,3658.81,327581
2024/05/09-14:25,3659.08,3661.55,3658.71,3661.55,335556
2024/05/09-14:30,3661.56,3662.24,3661.09,3661.47,324578
2024/05/09-14:35,3661.73,3664.84,3661.69,3663.13,381155
2024/05/09-14:40,3663.16,3663.82,3662.1,3663.77,340464
2024/05/09-14:45,3663.61,3664.88,3662.81,3664.85,403751
2024/05/09-14:50,3664.7,3666.13,3664.58,3665.27,459331
2024/05/09-14:55,3665.55,3665.89,3664.27,3665.62,584124
2024/05/09-15:00,3665.57,3666.24,3664.56,3664.56,591828
2024/05/10-09:35,3669.09,3674.61,3667.95,3669.11,1996748
2024/05/10-09:40,3669.13,3670.25,3666.65,3667.98,1194540
2024/05/10-09:45,3668.25,3668.76,3663.34,3667.47,1058997
2024/05/10-09:50,3667.78,3669.03,3664.88,3668.62,916799
2024/05/10-09:55,3668.28,3668.28,3656.34,3657.77,885923
2024/05/10-10:00,3657.91,3660.37,3654.22,3654.22,715567
2024/05/10-10:05,3653.84,3653.84,3649.69,3652.02,751725
2024/05/10-10:10,3652.0,3652.0,3647.59,3648.38,609976
2024/05/10-10:15,3648.17,3648.46,3642.63,3645.52,639403
2024/05/10-10:20,3645.62,3647.73,3644.3,3646.42,450859
2024/05/10-10:25,3646.23,3648.54,3645.11,3646.81,411725
2024/05/10-10:30,3647.13,3649.05,3645.97,3648.81,345163
2024/05/10-10:35,3648.94,3648.94,3644.26,3644.28,417964
2024/05/10-10:40,3644.39,3644.68,3641.76,3644.43,362944
2024/05/10-10:45,3644.63,3647.06,3644.3,3646.22,313793
2024/05/10-10:50,3646.27,3652.0,3646.23,3651.91,309057
2024/05/10-10:55,3651.79,3654.64,3650.75,3653.25,361236
2024/05/10-11:00,3653.32,3653.41,3651.25,3651.86,298187
2024/05/10-11:05,3651.93,3654.7,3649.7,3654.61,413515
2024/05/10-11:10,3654.6,3657.88,3651.78,3651.95,501716
2024/05/10-11:15,3651.74,3652.68,3651.28,3652.2,298406
2024/05/10-11:20,3652.13,3653.55,3649.99,3650.11,292984
2024/05/10-11:25,3649.44,3652.6,3649.3,3652.58,255819
2024/05/10-11:30,3652.76,3654.3,3652.41,3654.2,245520
2024/05/10-13:05,3654.59,3659.73,3653.05,3659.73,527509
2024/05/10-13:10,3659.55,3662.02,3658.06,3662.02,357769
2024/05/10-13:15,3662.12,3668.03,3661.49,3666.64,481361
2024/05/10-13:20,3666.77,3666.81,3664.14,3666.61,359386
2024/05/10-13:25,3666.55,3668.62,3665.34,3668.37,371938
2024/05/10-13:30,3668.59,3671.26,3668.51,3669.33,496834
2024/05/10-13:35,3669.02,3671.72,3668.04,3668.75,403267
2024/05/10-13:40,3668.84,3671.96,3668.66,3669.27,402497
2024/05/10-13:45,3669.27,3669.57,3665.21,3665.54,343606
2024/05/10-13:50,3665.28,3665.68,3664.42,3665.2,298956
2024/05/10-13:55,3665.5,3668.32,3665.5,3667.72,322308
2024/05/10-14:00,3667.62,3668.93,3666.31,3667.55,347246
2024/05/10-14:05,3667.38,3667.78,3663.77,3663.9,351700
2024/05/10-14:10,3663.88,3664.33,3662.44,3662.44,340401
2024/05/10-14:15,3662.94,3665.91,3662.59,3664.13,323728
2024/05/10-14:20,3664.34,3664.38,3662.46,3663.58,326830
2024/05/10-14:25,3663.28,3664.53,3662.42,3663.59,329025
2024/05/10-14:30,3663.58,3665.17,3663.46,3664.15,310466
2024/05/10-14:35,3664.12,3669.45,3664.07,3669.27,403044
2024/05/10-14:40,3669.02,3669.44,3666.58,3667.12,357692
2024/05/10-14:45,3667.05,3667.15,3666.13,3666.92,372256
2024/05/10-14:50,3666.73,3667.13,3665.3,3666.41,429276
2024/05/10-14:55,3666.51,3666.99,3665.69,3666.62,521773
2024/05/10-15:00,3666.81,3667.27,3666.28,3666.28,545600
2024/05/13-09:35,3646.35,3646.35,3634.61,3642.43,2616818
2024/05/13-09:40,3641.22,3643.11,3638.72,3642.54,1272588
2024/05/13-09:45,3642.47,3642.47,3637.39,3640.66,1013122
2024/05/13-09:50,3640.19,3644.64,3640.19,3642.88,961835
2024/05/13-09:55,3642.79,3644.87,3640.07,3644.59,968218
2024/05/13-10:00,3644.52,3645.41,3643.03,3644.77,834399
2024/05/13-10:05,3644.79,3645.99,3642.91,3643.4,726516
2024/05/13-10:10,3643.11,3649.69,3642.52,3649.69,610593
2024/05/13-10:15,3650.33,3654.54,3650.28,3653.49,652285
2024/05/13-10:20,3653.59,3658.29,3652.37,3658.29,597335
2024/05/13-10:25,3658.32,3659.28,3657.57,3659.02,503408
2024/05/13-10:30,3659.08,3659.6,3657.47,3658.62,458036
2024/05/13-10:35,3658.66,3661.8,3658.45,3660.6,564935
2024/05/13-10:40,3660.71,3662.59,3659.83,3659.83,457116
2024/05/13-10:45,3660.08,3661.43,3659.61,3660.47,380758
2024/05/13-10:50,3660.52,3667.42,3660.37,3667.41,485216
2024/05/13-10:55,3667.37,3669.9,3667.28,3669.31,428214
2024/05/13-11:00,3669.18,3669.8,3666.72,3667.37,368816
2024/05/13-11:05,3667.28,3667.61,3663.31,3663.97,370881
2024/05/13-11:10,3664.43,3664.81,3663.26,3663.26,288415
2024/05/13-11:15,3663.36,3663.36,3659.89,3659.89,316416
2024/05/13-11:20,3659.68,3661.59,3659.58,3661.1,274880
2024/05/13-11:25,3661.35,3664.33,3660.86,3663.91,270735
2024/05/13-11:30,3663.97,3665.72,3663.79,3665.52,271475
2024/05/13-13:05,3665.82,3668.18,3663.91,3666.68,486127
2024/05/13-13:10,3666.76,3669.62,3666.46,3669.44,385329
2024/05/13-13:15,3669.61,3669.64,3666.36,3666.95,375551
2024/05/13-13:20,3666.78,3666.9,3663.88,3664.05,365499
2024/05/13-13:25,3663.68,3668.31,3661.93,3668.22,407273
2024/05/13-13:30,3668.21,3672.3,3668.19,3671.95,426907
2024/05/13-13:35,3671.96,3673.49,3670.71,3672.09,457127
2024/05/13-13:40,3672.3,3673.62,3669.88,3670.36,385321
2024/05/13-13:45,3670.19,3670.56,3668.31,3669.6,319565
2024/05/13-13:50,3669.46,3671.33,3668.99,3669.57,327204
2024/05/13-13:55,3669.62,3670.62,3668.42,3670.17,329537
2024/05/13-14:00,3670.0,3670.75,3668.54,3670.58,328219
2024/05/13-14:05,3670.57,3673.6,3670.57,3673.59,323951
2024/05/13-14:10,3673.47,3673.48,3668.97,3669.12,356581
2024/05/13-14:15,3669.1,3669.12,3665.46,3665.72,341515
2024/05/13-14:20,3665.7,3665.7,3662.68,3662.72,365731
2024/05/13-14:25,3662.67,3662.67,3660.12,3660.12,390639
2024/05/13-14:30,3660.58,3660.63,3658.53,3659.05,356426
2024/05/13-14:35,3659.21,3662.34,3658.12,3658.9,406969
2024/05/13-14:40,3658.82,3662.42,3658.7,3662.21,334456
2024/05/13-14:45,3662.32,3664.11,3661.95,3664.11,375074
2024/05/13-14:50,3663.83,3664.68,3662.28,3662.85,438448
2024/05/13-14:55,3662.73,3663.69,3661.7,3663.66,491430
2024/05/13-15:00,3663.74,3664.69,3663.21,3664.69,500934
2024/05/14-09:35,3668.23,3675.78,3667.86,3675.38,1933901
2024/05/14-09:40,3675.03,3675.4,3668.35,3669.18,1158457
2024/05/14-09:45,3669.51,3669.61,3664.32,3668.87,1066015
2024/05/14-09:50,3669.38,3669.56,3663.34,3665.32,901733
2024/05/14-09:55,3665.48,3665.67,3660.91,3660.91,798039
2024/05/14-10:00,3660.9,3662.02,3658.3,3658.3,648281
2024/05/14-10:05,3658.08,3658.89,3651.12,3651.79,761201
2024/05/14-10:10,3651.74,3653.3,3646.81,3646.85,637766
2024/05/14-10:15,3646.95,3649.76,3646.71,3649.71,591817
2024/05/14-10:20,3649.55,3652.32,3648.95,3651.9,547956
2024/05/14-10:25,3651.92,3654.36,3651.61,3652.97,470969
2024/05/14-10:30,3652.96,3657.12,3652.96,3657.12,389442
2024/05/14-10:35,3657.14,3657.32,3652.28,3652.39,500113
2024/05/14-10:40,3652.31,3653.32,3651.87,3652.65,366364
2024/05/14-10:45,3652.44,3654.58,3651.68,3652.45,346218
2024/05/14-10:50,3652.07,3653.67,3651.59,3652.89,387134
2024/05/14-10:55,3652.49,3655.75,3652.38,3654.46,342714
2024/05/14-11:00,3654.28,3657.26,3654.25,3656.65,304983
2024/05/14-11:05,3656.51,3657.49,3654.92,3656.35,294692
2024/05/14-11:10,3656.29,3659.95,3656.27,3658.57,317675
2024/05/14-11:15,3658.68,3658.97,3657.42,3657.86,280584
2024/05/14-11:20,3657.77,3660.01,3657.77,3659.01,262064
2024/05/14-11:25,3659.13,3659.61,3654.26,3654.44,269857
2024/05/14-11:30,3654.28,3655.05,3653.55,3654.77,217782
2024/05/14-13:05,3654.72,3654.98,3651.89,3652.71,400372
2024/05/14-13:10,3652.33,3653.54,3650.38,3650.87,288720
2024/05/14-13:15,3650.69,3653.03,3650.11,3652.93,291253
2024/05/14-13:20,3652.88,3652.88,3651.12,3652.04,254795
2024/05/14-13:25,3652.35,3653.24,3651.14,3651.3,287256
2024/05/14-13:30,3651.19,3652.37,3651.16,3651.33,228050
2024/05/14-13:35,3651.56,3653.92,3649.75,3653.81,305342
2024/05/14-13:40,3654.11,3655.66,3652.74,3652.9,275117
2024/05/14-13:45,3652.81,3653.26,3651.75,3652.17,234215
2024/05/14-13:50,3652.07,3654.12,3652.05,3653.33,236819
2024/05/14-13:55,3653.57,3656.74,3653.47,3655.62,290160
2024/05/14-14:00,3655.68,3656.48,3655.29,3656.34,243649
2024/05/14-14:05,3656.44,3658.3,3655.89,3658.04,262037
2024/05/14-14:10,3658.03,3660.84,3657.77,3658.58,377662
2024/05/14-14:15,3658.75,3658.83,3654.72,3654.92,325844
2024/05/14-14:20,3654.82,3657.52,3654.49,3657.19,252245
2024/05/14-14:25,3657.11,3658.81,3656.87,3657.73,269809
2024/05/14-14:30,3657.67,3659.13,3656.72,3658.35,283304
2024/05/14-14:35,3658.4,3660.43,3658.4,3658.45,315846
2024/05/14-14:40,3658.56,3658.69,3655.3,3656.22,360943
2024/05/14-14:45,3656.15,3657.33,3656.15,3656.81,364246
2024/05/14-14:50,3656.73,3657.09,3655.84,3655.84,426404
2024/05/14-14:55,3655.99,3656.91,3655.38,3656.66,542458
2024/05/14-15:00,3656.32,3657.77,3656.32,3657.05,552028
2024/05/15-09:35,3651.05,3656.53,3646.65,3646.77,1612363
2024/05/15-09:40,3646.57,3646.57,3640.08,3642.21,985520
2024/05/15-09:45,3642.47,3642.96,3638.44,3638.55,836926
2024/05/15-09:50,3638.74,3639.45,3637.25,3638.39,702763
2024/05/15-09:55,3638.4,3641.69,3637.1,3641.17,636604
2024/05/15-10:00,3641.04,3646.4,3641.04,3645.95,545109
2024/05/15-10:05,3645.53,3645.53,3641.75,3642.81,583319
2024/05/15-10:10,3642.79,3645.73,3642.22,3645.73,477897
2024/05/15-10:15,3645.8,3646.02,3643.95,3644.64,394847
2024/05/15-10:20,3644.41,3645.01,3640.41,3640.62,460078
2024/05/15-10:25,3640.74,3642.13,3640.34,3641.79,396746
2024/05/15-10:30,3641.68,3642.69,3639.49,3639.6,328379
2024/05/15-10:35,3639.09,3639.37,3637.72,3637.73,335531
2024/05/15-10:40,3637.71,3637.72,3633.99,3635.92,387548
2024/05/15-10:45,3635.87,3643.62,3635.86,3640.4,322646
2024/05/15-10:50,3640.26,3640.37,3637.44,3637.77,199727
2024/05/15-10:55,3637.78,3639.99,3637.02,3639.32,221161
2024/05/15-11:00,3638.93,3640.71,3638.39,3639.8,259958
2024/05/15-11:05,3639.63,3644.31,3638.98,3643.95,298991
2024/05/15-11:10,3643.92,3646.6,3643.9,3644.24,272369
2024/05/15-11:15,3644.1,3645.01,3641.54,3642.24,256049
2024/05/15-11:20,3642.21,3644.16,3640.77,3642.71,224970
2024/05/15-11:25,3642.7,3645.1,3642.37,3644.97,222921
2024/05/15-11:30,3645.41,3647.35,3645.14,3647.19,272604
2024/05/15-13:05,3648.0,3648.0,3645.58,3647.43,410066
2024/05/15-13:10,3647.45,3647.59,3645.59,3646.08,235116
2024/05/15-13:15,3645.85,3645.95,3644.19,3644.19,260846
2024/05/15-13:20,3644.32,3645.67,3643.5,3644.68,274958
2024/05/15-13:25,3644.56,3646.76,3644.38,3646.03,251069
